#Station Number:A02170
#Station Name:Sacramento River at Fremont Weir (West End)
#Station Type:Surface Water
#Parameter:Stage
#Output Interval (Unit of Measure):Daily Mean (FOOT)
#Output Date Range:Custom
#Start and End Date of Output Date Range:01/01/1998 - 12/31/2022
#Query Date and Time:11/15/2023 12:15:19
Date Time,Stage Daily Mean (FOOT),Quality Code
06/29/2002 00:00:00,17.27,1: Good data
06/30/2002 00:00:00,17.38,1: Good data
07/01/2002 00:00:00,17.36,1: Good data
07/02/2002 00:00:00,17.31,1: Good data
07/03/2002 00:00:00,17.46,1: Good data
07/04/2002 00:00:00,17.45,1: Good data
07/05/2002 00:00:00,17.32,1: Good data
07/06/2002 00:00:00,17.22,1: Good data
07/07/2002 00:00:00,17.39,1: Good data
07/08/2002 00:00:00,17.43,1: Good data
07/09/2002 00:00:00,17.44,1: Good data
07/10/2002 00:00:00,17.46,1: Good data
07/11/2002 00:00:00,17.59,1: Good data
07/12/2002 00:00:00,17.7,1: Good data
07/13/2002 00:00:00,17.7,1: Good data
07/14/2002 00:00:00,17.75,1: Good data
07/15/2002 00:00:00,17.86,1: Good data
07/16/2002 00:00:00,17.96,1: Good data
07/17/2002 00:00:00,18.1,1: Good data
07/18/2002 00:00:00,18.22,1: Good data
07/19/2002 00:00:00,18.16,1: Good data
07/20/2002 00:00:00,18.05,1: Good data
07/21/2002 00:00:00,18.11,1: Good data
07/22/2002 00:00:00,18.18,1: Good data
07/23/2002 00:00:00,18.35,1: Good data
07/24/2002 00:00:00,18.45,1: Good data
07/25/2002 00:00:00,18.49,1: Good data
07/26/2002 00:00:00,18.46,1: Good data
07/27/2002 00:00:00,18.51,1: Good data
07/28/2002 00:00:00,18.48,1: Good data
07/29/2002 00:00:00,18.38,1: Good data
07/30/2002 00:00:00,18.3,1: Good data
07/31/2002 00:00:00,18.46,1: Good data
08/01/2002 00:00:00,18.46,1: Good data
08/02/2002 00:00:00,18.29,1: Good data
08/03/2002 00:00:00,18.1,1: Good data
08/04/2002 00:00:00,18.07,1: Good data
08/05/2002 00:00:00,18.06,1: Good data
08/06/2002 00:00:00,18.24,1: Good data
08/07/2002 00:00:00,18.31,1: Good data
08/08/2002 00:00:00,18.25,1: Good data
08/09/2002 00:00:00,18.13,1: Good data
08/10/2002 00:00:00,18,1: Good data
08/11/2002 00:00:00,17.83,1: Good data
08/12/2002 00:00:00,17.65,1: Good data
08/13/2002 00:00:00,17.54,1: Good data
08/14/2002 00:00:00,17.61,1: Good data
08/15/2002 00:00:00,17.59,1: Good data
08/16/2002 00:00:00,17.71,1: Good data
08/17/2002 00:00:00,17.69,1: Good data
08/18/2002 00:00:00,17.65,1: Good data
08/19/2002 00:00:00,17.66,1: Good data
08/20/2002 00:00:00,17.79,1: Good data
08/21/2002 00:00:00,18.04,1: Good data
08/22/2002 00:00:00,18.01,1: Good data
08/23/2002 00:00:00,17.89,1: Good data
08/24/2002 00:00:00,17.68,1: Good data
08/25/2002 00:00:00,17.44,1: Good data
08/26/2002 00:00:00,17.15,1: Good data
08/27/2002 00:00:00,16.84,1: Good data
08/28/2002 00:00:00,16.65,1: Good data
08/29/2002 00:00:00,16.6,1: Good data
08/30/2002 00:00:00,16.73,1: Good data
08/31/2002 00:00:00,16.76,1: Good data
09/01/2002 00:00:00,16.68,1: Good data
09/02/2002 00:00:00,16.53,1: Good data
09/03/2002 00:00:00,16.41,1: Good data
09/04/2002 00:00:00,16.32,1: Good data
09/05/2002 00:00:00,16.25,1: Good data
09/06/2002 00:00:00,16.22,1: Good data
09/07/2002 00:00:00,16.18,1: Good data
09/08/2002 00:00:00,16.15,1: Good data
09/09/2002 00:00:00,16.16,1: Good data
09/10/2002 00:00:00,16.19,1: Good data
09/11/2002 00:00:00,16.24,1: Good data
09/12/2002 00:00:00,16.34,1: Good data
09/13/2002 00:00:00,16.37,1: Good data
09/14/2002 00:00:00,16.36,1: Good data
09/15/2002 00:00:00,16.31,1: Good data
09/16/2002 00:00:00,16.24,1: Good data
09/17/2002 00:00:00,16.26,1: Good data
09/18/2002 00:00:00,16.35,1: Good data
09/19/2002 00:00:00,16.36,1: Good data
09/20/2002 00:00:00,16.31,1: Good data
09/21/2002 00:00:00,16.23,1: Good data
09/22/2002 00:00:00,16.14,1: Good data
09/23/2002 00:00:00,16.06,1: Good data
09/24/2002 00:00:00,15.98,1: Good data
09/25/2002 00:00:00,15.91,1: Good data
09/26/2002 00:00:00,15.83,1: Good data
09/27/2002 00:00:00,15.75,1: Good data
09/28/2002 00:00:00,15.69,1: Good data
09/29/2002 00:00:00,15.62,1: Good data
09/30/2002 00:00:00,15.56,1: Good data
10/01/2002 00:00:00,15.47,1: Good data
10/02/2002 00:00:00,15.38,1: Good data
10/03/2002 00:00:00,15.27,1: Good data
10/04/2002 00:00:00,15.14,1: Good data
10/05/2002 00:00:00,15.02,1: Good data
10/06/2002 00:00:00,14.89,1: Good data
10/07/2002 00:00:00,14.77,1: Good data
10/08/2002 00:00:00,14.64,1: Good data
10/09/2002 00:00:00,14.54,1: Good data
10/10/2002 00:00:00,14.46,1: Good data
10/11/2002 00:00:00,14.4,1: Good data
10/12/2002 00:00:00,14.35,1: Good data
10/13/2002 00:00:00,14.29,1: Good data
10/14/2002 00:00:00,14.23,1: Good data
10/15/2002 00:00:00,14.19,1: Good data
10/16/2002 00:00:00,14.16,1: Good data
10/17/2002 00:00:00,14.13,1: Good data
10/18/2002 00:00:00,14.1,1: Good data
10/19/2002 00:00:00,14.06,1: Good data
10/20/2002 00:00:00,14.04,1: Good data
10/21/2002 00:00:00,14.02,1: Good data
10/22/2002 00:00:00,14.01,1: Good data
10/23/2002 00:00:00,14,1: Good data
10/24/2002 00:00:00,13.97,1: Good data
10/25/2002 00:00:00,13.96,1: Good data
10/26/2002 00:00:00,13.94,1: Good data
10/27/2002 00:00:00,13.95,1: Good data
10/28/2002 00:00:00,13.96,1: Good data
10/29/2002 00:00:00,13.97,1: Good data
10/30/2002 00:00:00,14,1: Good data
10/31/2002 00:00:00,14.03,1: Good data
11/01/2002 00:00:00,14.05,1: Good data
11/02/2002 00:00:00,14.08,1: Good data
11/03/2002 00:00:00,14.12,1: Good data
11/04/2002 00:00:00,14.15,1: Good data
11/05/2002 00:00:00,14.19,1: Good data
11/06/2002 00:00:00,14.26,1: Good data
11/07/2002 00:00:00,14.38,1: Good data
11/08/2002 00:00:00,14.58,1: Good data
11/09/2002 00:00:00,14.83,1: Good data
11/10/2002 00:00:00,15.04,1: Good data
11/11/2002 00:00:00,15.23,1: Good data
11/12/2002 00:00:00,15.38,1: Good data
11/13/2002 00:00:00,15.51,1: Good data
11/14/2002 00:00:00,15.61,1: Good data
11/15/2002 00:00:00,15.67,1: Good data
11/16/2002 00:00:00,15.69,1: Good data
11/17/2002 00:00:00,15.65,1: Good data
11/18/2002 00:00:00,15.39,1: Good data
11/19/2002 00:00:00,15.1,1: Good data
11/20/2002 00:00:00,14.86,1: Good data
11/21/2002 00:00:00,14.67,1: Good data
11/22/2002 00:00:00,14.57,1: Good data
11/23/2002 00:00:00,14.43,1: Good data
11/24/2002 00:00:00,14.3,1: Good data
11/25/2002 00:00:00,14.2,1: Good data
11/26/2002 00:00:00,14.11,1: Good data
11/27/2002 00:00:00,13.9,1: Good data
11/28/2002 00:00:00,13.87,1: Good data
11/29/2002 00:00:00,13.84,1: Good data
11/30/2002 00:00:00,13.74,1: Good data
12/01/2002 00:00:00,13.86,1: Good data
12/02/2002 00:00:00,14.06,1: Good data
12/03/2002 00:00:00,14.1,1: Good data
12/04/2002 00:00:00,14.15,1: Good data
12/05/2002 00:00:00,14.24,1: Good data
12/06/2002 00:00:00,14.43,1: Good data
12/07/2002 00:00:00,14.53,1: Good data
12/08/2002 00:00:00,14.58,1: Good data
12/09/2002 00:00:00,14.64,1: Good data
12/10/2002 00:00:00,14.68,1: Good data
12/11/2002 00:00:00,14.7,1: Good data
12/12/2002 00:00:00,14.72,1: Good data
12/13/2002 00:00:00,14.99,1: Good data
12/14/2002 00:00:00,16.17,1: Good data
12/15/2002 00:00:00,20.31,1: Good data
12/16/2002 00:00:00,26.85,1: Good data
12/17/2002 00:00:00,29.31,1: Good data
12/18/2002 00:00:00,30.58,1: Good data
12/19/2002 00:00:00,31.74,1: Good data
12/20/2002 00:00:00,30.88,1: Good data
12/21/2002 00:00:00,30.2,1: Good data
12/22/2002 00:00:00,30.96,1: Good data
12/23/2002 00:00:00,31.48,1: Good data
12/24/2002 00:00:00,30.66,1: Good data
12/25/2002 00:00:00,27.82,1: Good data
12/26/2002 00:00:00,25.17,1: Good data
12/27/2002 00:00:00,23.67,1: Good data
12/28/2002 00:00:00,25.24,1: Good data
12/29/2002 00:00:00,28.78,1: Good data
12/30/2002 00:00:00,31.43,1: Good data
12/31/2002 00:00:00,33.78,1: Good data
01/01/2003 00:00:00,34.59,1: Good data
01/02/2003 00:00:00,34.79,1: Good data
01/03/2003 00:00:00,34.81,1: Good data
01/04/2003 00:00:00,34.41,1: Good data
01/05/2003 00:00:00,33.65,1: Good data
01/06/2003 00:00:00,32.12,1: Good data
01/07/2003 00:00:00,30.22,1: Good data
01/08/2003 00:00:00,28.23,1: Good data
01/09/2003 00:00:00,26.57,1: Good data
01/10/2003 00:00:00,25.28,1: Good data
01/11/2003 00:00:00,25,1: Good data
01/12/2003 00:00:00,27.29,1: Good data
01/13/2003 00:00:00,28.12,1: Good data
01/14/2003 00:00:00,29.63,1: Good data
01/15/2003 00:00:00,31.63,1: Good data
01/16/2003 00:00:00,34.24,1: Good data
01/17/2003 00:00:00,34.81,1: Good data
01/18/2003 00:00:00,34.45,1: Good data
01/19/2003 00:00:00,33.81,1: Good data
01/20/2003 00:00:00,32.68,1: Good data
01/21/2003 00:00:00,31.34,1: Good data
01/22/2003 00:00:00,30.22,1: Good data
01/23/2003 00:00:00,29.54,1: Good data
01/24/2003 00:00:00,30.01,1: Good data
01/25/2003 00:00:00,30.59,1: Good data
01/26/2003 00:00:00,30.98,1: Good data
01/27/2003 00:00:00,31.13,1: Good data
01/28/2003 00:00:00,30.99,1: Good data
01/29/2003 00:00:00,30.69,1: Good data
01/30/2003 00:00:00,30.26,1: Good data
01/31/2003 00:00:00,29.55,1: Good data
02/01/2003 00:00:00,28.61,1: Good data
02/02/2003 00:00:00,27.81,1: Good data
02/03/2003 00:00:00,27.01,1: Good data
02/04/2003 00:00:00,25.98,1: Good data
02/05/2003 00:00:00,24.81,1: Good data
02/06/2003 00:00:00,23.9,1: Good data
02/07/2003 00:00:00,23.04,1: Good data
02/08/2003 00:00:00,22.24,1: Good data
02/09/2003 00:00:00,21.63,1: Good data
02/10/2003 00:00:00,21.15,1: Good data
02/11/2003 00:00:00,20.71,1: Good data
02/12/2003 00:00:00,20.68,1: Good data
02/13/2003 00:00:00,22,1: Good data
02/14/2003 00:00:00,23.73,1: Good data
02/15/2003 00:00:00,24.56,1: Good data
02/16/2003 00:00:00,25.11,1: Good data
02/17/2003 00:00:00,27.45,1: Good data
02/18/2003 00:00:00,28.68,1: Good data
02/19/2003 00:00:00,28.18,1: Good data
02/20/2003 00:00:00,27.35,1: Good data
02/21/2003 00:00:00,27.34,1: Good data
02/22/2003 00:00:00,27.02,1: Good data
02/23/2003 00:00:00,26.5,1: Good data
02/24/2003 00:00:00,25.92,1: Good data
02/25/2003 00:00:00,25.25,1: Good data
02/26/2003 00:00:00,24.57,1: Good data
02/27/2003 00:00:00,23.77,1: Good data
02/28/2003 00:00:00,22.88,1: Good data
03/01/2003 00:00:00,22.01,1: Good data
03/02/2003 00:00:00,21.14,1: Good data
03/03/2003 00:00:00,20.31,1: Good data
03/04/2003 00:00:00,19.66,1: Good data
03/05/2003 00:00:00,19.25,1: Good data
03/06/2003 00:00:00,18.86,1: Good data
03/07/2003 00:00:00,18.57,1: Good data
03/08/2003 00:00:00,18.33,1: Good data
03/09/2003 00:00:00,18.06,1: Good data
03/10/2003 00:00:00,17.76,1: Good data
03/11/2003 00:00:00,17.51,1: Good data
03/12/2003 00:00:00,17.31,1: Good data
03/13/2003 00:00:00,17.21,1: Good data
03/14/2003 00:00:00,17.22,1: Good data
03/15/2003 00:00:00,17.68,1: Good data
03/16/2003 00:00:00,23.48,1: Good data
03/17/2003 00:00:00,27.56,1: Good data
03/18/2003 00:00:00,27.23,1: Good data
03/19/2003 00:00:00,25.31,1: Good data
03/20/2003 00:00:00,23.36,1: Good data
03/21/2003 00:00:00,22.1,1: Good data
03/22/2003 00:00:00,21.3,1: Good data
03/23/2003 00:00:00,20.55,1: Good data
03/24/2003 00:00:00,20.08,1: Good data
03/25/2003 00:00:00,20.43,1: Good data
03/26/2003 00:00:00,20.35,1: Good data
03/27/2003 00:00:00,19.77,1: Good data
03/28/2003 00:00:00,21.36,1: Good data
03/29/2003 00:00:00,21,1: Good data
03/30/2003 00:00:00,20.05,1: Good data
03/31/2003 00:00:00,19.36,1: Good data
04/01/2003 00:00:00,18.78,1: Good data
04/02/2003 00:00:00,18.37,1: Good data
04/03/2003 00:00:00,18.54,1: Good data
04/04/2003 00:00:00,18.7,1: Good data
04/05/2003 00:00:00,18.4,1: Good data
04/06/2003 00:00:00,18.27,1: Good data
04/07/2003 00:00:00,18.08,1: Good data
04/08/2003 00:00:00,17.55,1: Good data
04/09/2003 00:00:00,17.15,1: Good data
04/10/2003 00:00:00,16.89,1: Good data
04/11/2003 00:00:00,16.76,1: Good data
04/12/2003 00:00:00,16.56,1: Good data
04/13/2003 00:00:00,16.65,1: Good data
04/14/2003 00:00:00,19.11,1: Good data
04/15/2003 00:00:00,21.69,1: Good data
04/16/2003 00:00:00,21.75,1: Good data
04/17/2003 00:00:00,20.48,1: Good data
04/18/2003 00:00:00,19.82,1: Good data
04/19/2003 00:00:00,19.52,1: Good data
04/20/2003 00:00:00,19.22,1: Good data
04/21/2003 00:00:00,18.93,1: Good data
04/22/2003 00:00:00,18.7,1: Good data
04/23/2003 00:00:00,18.54,1: Good data
04/24/2003 00:00:00,18.67,1: Good data
04/25/2003 00:00:00,20.03,1: Good data
04/26/2003 00:00:00,24.5,1: Good data
04/27/2003 00:00:00,26.62,1: Good data
04/28/2003 00:00:00,26.76,1: Good data
04/29/2003 00:00:00,27.04,1: Good data
04/30/2003 00:00:00,27.68,1: Good data
05/01/2003 00:00:00,28.67,1: Good data
05/02/2003 00:00:00,29.35,1: Good data
05/03/2003 00:00:00,30.37,1: Good data
05/04/2003 00:00:00,31.52,1: Good data
05/05/2003 00:00:00,32.41,1: Good data
05/06/2003 00:00:00,33.1,1: Good data
05/07/2003 00:00:00,33.6,1: Good data
05/08/2003 00:00:00,33.46,1: Good data
05/09/2003 00:00:00,32.89,1: Good data
05/10/2003 00:00:00,32.02,1: Good data
05/11/2003 00:00:00,30.88,1: Good data
05/12/2003 00:00:00,29.21,1: Good data
05/13/2003 00:00:00,26.99,1: Good data
05/14/2003 00:00:00,25.28,1: Good data
05/15/2003 00:00:00,24.42,1: Good data
05/16/2003 00:00:00,24.14,1: Good data
05/17/2003 00:00:00,23.82,1: Good data
05/18/2003 00:00:00,23.65,1: Good data
05/19/2003 00:00:00,23.37,1: Good data
05/20/2003 00:00:00,22.85,1: Good data
05/21/2003 00:00:00,22.23,1: Good data
05/22/2003 00:00:00,21.71,1: Good data
05/23/2003 00:00:00,21.4,1: Good data
05/24/2003 00:00:00,21.42,1: Good data
05/25/2003 00:00:00,21.75,1: Good data
05/26/2003 00:00:00,21.69,1: Good data
05/27/2003 00:00:00,21.25,1: Good data
05/28/2003 00:00:00,21.2,1: Good data
05/29/2003 00:00:00,21.38,1: Good data
05/30/2003 00:00:00,21.33,1: Good data
05/31/2003 00:00:00,21.34,1: Good data
06/01/2003 00:00:00,21.4,1: Good data
06/02/2003 00:00:00,21.21,1: Good data
06/03/2003 00:00:00,20.77,1: Good data
06/04/2003 00:00:00,20.42,1: Good data
06/05/2003 00:00:00,20.49,1: Good data
06/06/2003 00:00:00,20.49,1: Good data
06/07/2003 00:00:00,20.33,1: Good data
06/08/2003 00:00:00,20.23,1: Good data
06/09/2003 00:00:00,20.32,1: Good data
06/10/2003 00:00:00,20.33,1: Good data
06/11/2003 00:00:00,20.25,1: Good data
06/12/2003 00:00:00,19.95,1: Good data
06/13/2003 00:00:00,19.9,1: Good data
06/14/2003 00:00:00,19.81,1: Good data
06/15/2003 00:00:00,19.58,1: Good data
06/16/2003 00:00:00,19.55,1: Good data
06/17/2003 00:00:00,19.5,1: Good data
06/18/2003 00:00:00,19.35,1: Good data
06/19/2003 00:00:00,19.03,1: Good data
06/20/2003 00:00:00,18.79,1: Good data
06/21/2003 00:00:00,18.55,1: Good data
06/22/2003 00:00:00,18.02,1: Good data
06/23/2003 00:00:00,17.49,1: Good data
06/24/2003 00:00:00,17.2,1: Good data
06/25/2003 00:00:00,16.87,1: Good data
06/26/2003 00:00:00,16.5,1: Good data
06/27/2003 00:00:00,16.47,1: Good data
06/28/2003 00:00:00,17.3,1: Good data
06/29/2003 00:00:00,17.71,1: Good data
06/30/2003 00:00:00,17.81,1: Good data
07/01/2003 00:00:00,18.11,1: Good data
07/02/2003 00:00:00,18.1,1: Good data
07/03/2003 00:00:00,18.02,1: Good data
07/04/2003 00:00:00,18.01,1: Good data
07/05/2003 00:00:00,17.89,1: Good data
07/06/2003 00:00:00,17.92,1: Good data
07/07/2003 00:00:00,18.02,1: Good data
07/08/2003 00:00:00,18.14,1: Good data
07/09/2003 00:00:00,18.3,1: Good data
07/10/2003 00:00:00,18.45,1: Good data
07/11/2003 00:00:00,18.7,1: Good data
07/12/2003 00:00:00,19.03,1: Good data
07/13/2003 00:00:00,19.37,1: Good data
07/14/2003 00:00:00,19.61,1: Good data
07/15/2003 00:00:00,19.73,1: Good data
07/16/2003 00:00:00,19.84,1: Good data
07/17/2003 00:00:00,19.8,1: Good data
07/18/2003 00:00:00,19.62,1: Good data
07/19/2003 00:00:00,19.51,1: Good data
07/20/2003 00:00:00,19.5,1: Good data
07/21/2003 00:00:00,19.49,1: Good data
07/22/2003 00:00:00,19.47,1: Good data
07/23/2003 00:00:00,19.55,1: Good data
07/24/2003 00:00:00,19.57,1: Good data
07/25/2003 00:00:00,19.59,1: Good data
07/26/2003 00:00:00,19.66,1: Good data
07/27/2003 00:00:00,19.76,1: Good data
07/28/2003 00:00:00,19.86,1: Good data
07/29/2003 00:00:00,20.08,1: Good data
07/30/2003 00:00:00,20.23,1: Good data
07/31/2003 00:00:00,20.23,1: Good data
08/01/2003 00:00:00,20.12,1: Good data
08/02/2003 00:00:00,19.99,1: Good data
08/03/2003 00:00:00,20.04,1: Good data
08/04/2003 00:00:00,20.21,1: Good data
08/05/2003 00:00:00,20.34,1: Good data
08/06/2003 00:00:00,20.4,1: Good data
08/07/2003 00:00:00,20.28,1: Good data
08/08/2003 00:00:00,19.89,1: Good data
08/09/2003 00:00:00,19.17,1: Good data
08/10/2003 00:00:00,18.57,1: Good data
08/11/2003 00:00:00,17.83,1: Good data
08/12/2003 00:00:00,17.19,1: Good data
08/13/2003 00:00:00,17.02,1: Good data
08/14/2003 00:00:00,16.98,1: Good data
08/15/2003 00:00:00,16.93,1: Good data
08/16/2003 00:00:00,16.95,1: Good data
08/17/2003 00:00:00,16.97,1: Good data
08/18/2003 00:00:00,16.98,1: Good data
08/19/2003 00:00:00,16.79,1: Good data
08/20/2003 00:00:00,16.72,1: Good data
08/21/2003 00:00:00,16.83,1: Good data
08/22/2003 00:00:00,17.42,1: Good data
08/23/2003 00:00:00,17.81,1: Good data
08/24/2003 00:00:00,17.83,1: Good data
08/25/2003 00:00:00,17.81,1: Good data
08/26/2003 00:00:00,17.78,1: Good data
08/27/2003 00:00:00,17.56,1: Good data
08/28/2003 00:00:00,17.51,1: Good data
08/29/2003 00:00:00,17.51,1: Good data
08/30/2003 00:00:00,17.32,1: Good data
08/31/2003 00:00:00,17.29,1: Good data
09/01/2003 00:00:00,17.24,1: Good data
09/02/2003 00:00:00,17.17,1: Good data
09/03/2003 00:00:00,17.21,1: Good data
09/04/2003 00:00:00,17.31,1: Good data
09/05/2003 00:00:00,17.39,1: Good data
09/06/2003 00:00:00,17.4,1: Good data
09/07/2003 00:00:00,17.36,1: Good data
09/08/2003 00:00:00,17.23,1: Good data
09/09/2003 00:00:00,17.18,1: Good data
09/10/2003 00:00:00,17.25,1: Good data
09/11/2003 00:00:00,17.36,1: Good data
09/12/2003 00:00:00,17.47,1: Good data
09/13/2003 00:00:00,17.42,1: Good data
09/14/2003 00:00:00,17.28,1: Good data
09/15/2003 00:00:00,17.18,1: Good data
09/16/2003 00:00:00,17.15,1: Good data
09/17/2003 00:00:00,17.54,1: Good data
09/18/2003 00:00:00,17.53,1: Good data
09/19/2003 00:00:00,17.04,1: Good data
09/20/2003 00:00:00,16.71,1: Good data
09/21/2003 00:00:00,16.52,1: Good data
09/22/2003 00:00:00,16.38,1: Good data
09/23/2003 00:00:00,16.12,1: Good data
09/24/2003 00:00:00,16.15,1: Good data
09/25/2003 00:00:00,16,1: Good data
09/26/2003 00:00:00,15.89,1: Good data
09/27/2003 00:00:00,15.83,1: Good data
09/28/2003 00:00:00,15.76,1: Good data
09/29/2003 00:00:00,15.68,1: Good data
09/30/2003 00:00:00,15.65,1: Good data
10/01/2003 00:00:00,15.69,1: Good data
10/02/2003 00:00:00,15.63,1: Good data
10/03/2003 00:00:00,15.3,1: Good data
10/04/2003 00:00:00,15.16,1: Good data
10/05/2003 00:00:00,15.09,1: Good data
10/06/2003 00:00:00,15.04,1: Good data
10/07/2003 00:00:00,15.02,1: Good data
10/08/2003 00:00:00,15,1: Good data
10/09/2003 00:00:00,15,1: Good data
10/10/2003 00:00:00,14.91,1: Good data
10/11/2003 00:00:00,14.66,1: Good data
10/12/2003 00:00:00,14.51,1: Good data
10/13/2003 00:00:00,14.41,1: Good data
10/14/2003 00:00:00,14.34,1: Good data
10/15/2003 00:00:00,14.3,1: Good data
10/16/2003 00:00:00,14.25,1: Good data
10/17/2003 00:00:00,14.12,1: Good data
10/18/2003 00:00:00,14.07,1: Good data
10/19/2003 00:00:00,14.06,1: Good data
10/20/2003 00:00:00,14.03,1: Good data
10/21/2003 00:00:00,14.04,1: Good data
10/22/2003 00:00:00,14.12,1: Good data
10/23/2003 00:00:00,14.3,1: Good data
10/24/2003 00:00:00,14.26,1: Good data
10/25/2003 00:00:00,14.07,1: Good data
10/26/2003 00:00:00,13.95,1: Good data
10/27/2003 00:00:00,14.13,1: Good data
10/28/2003 00:00:00,14.33,1: Good data
10/29/2003 00:00:00,14.06,1: Good data
10/30/2003 00:00:00,14.07,1: Good data
10/31/2003 00:00:00,14.11,1: Good data
11/01/2003 00:00:00,14.14,1: Good data
11/02/2003 00:00:00,14.31,1: Good data
11/03/2003 00:00:00,14.45,1: Good data
11/04/2003 00:00:00,14.73,1: Good data
11/05/2003 00:00:00,15.02,1: Good data
11/06/2003 00:00:00,15.04,1: Good data
11/07/2003 00:00:00,15.05,1: Good data
11/08/2003 00:00:00,15.06,1: Good data
11/09/2003 00:00:00,15.16,1: Good data
11/10/2003 00:00:00,15.79,1: Good data
11/11/2003 00:00:00,16.23,1: Good data
11/12/2003 00:00:00,16.58,1: Good data
11/13/2003 00:00:00,16.57,1: Good data
11/14/2003 00:00:00,16.17,1: Good data
11/15/2003 00:00:00,15.69,1: Good data
11/16/2003 00:00:00,15.56,1: Good data
11/17/2003 00:00:00,15.57,1: Good data
11/18/2003 00:00:00,15.65,1: Good data
11/19/2003 00:00:00,15.57,1: Good data
11/20/2003 00:00:00,15.4,1: Good data
11/21/2003 00:00:00,15.15,1: Good data
11/22/2003 00:00:00,14.88,1: Good data
11/23/2003 00:00:00,14.74,1: Good data
11/24/2003 00:00:00,14.72,1: Good data
11/25/2003 00:00:00,14.73,1: Good data
11/26/2003 00:00:00,14.73,1: Good data
11/27/2003 00:00:00,14.7,1: Good data
11/28/2003 00:00:00,14.69,1: Good data
11/29/2003 00:00:00,14.75,1: Good data
11/30/2003 00:00:00,14.86,1: Good data
12/01/2003 00:00:00,15.06,1: Good data
12/02/2003 00:00:00,15.87,1: Good data
12/03/2003 00:00:00,16.89,1: Good data
12/04/2003 00:00:00,17.55,1: Good data
12/05/2003 00:00:00,17.66,1: Good data
12/06/2003 00:00:00,17.38,1: Good data
12/07/2003 00:00:00,17.56,1: Good data
12/08/2003 00:00:00,20.17,1: Good data
12/09/2003 00:00:00,21.95,1: Good data
12/10/2003 00:00:00,20.74,1: Good data
12/11/2003 00:00:00,19.98,1: Good data
12/12/2003 00:00:00,22.08,1: Good data
12/13/2003 00:00:00,22.28,1: Good data
12/14/2003 00:00:00,22.02,1: Good data
12/15/2003 00:00:00,24.97,1: Good data
12/16/2003 00:00:00,26.56,1: Good data
12/17/2003 00:00:00,25.25,1: Good data
12/18/2003 00:00:00,23.9,1: Good data
12/19/2003 00:00:00,23.09,1: Good data
12/20/2003 00:00:00,22.52,1: Good data
12/21/2003 00:00:00,22.65,1: Good data
12/22/2003 00:00:00,23.66,1: Good data
12/23/2003 00:00:00,23.63,1: Good data
12/24/2003 00:00:00,23.39,1: Good data
12/25/2003 00:00:00,26.28,1: Good data
12/26/2003 00:00:00,28.54,1: Good data
12/27/2003 00:00:00,29.02,1: Good data
12/28/2003 00:00:00,29.32,1: Good data
12/29/2003 00:00:00,28.59,1: Good data
12/30/2003 00:00:00,29.14,1: Good data
12/31/2003 00:00:00,30.83,1: Good data
01/01/2004 00:00:00,32.2,1: Good data
01/02/2004 00:00:00,33.73,1: Good data
01/03/2004 00:00:00,34,1: Good data
01/04/2004 00:00:00,33.79,1: Good data
01/05/2004 00:00:00,32.85,1: Good data
01/06/2004 00:00:00,31.14,1: Good data
01/07/2004 00:00:00,29.14,1: Good data
01/08/2004 00:00:00,27.82,1: Good data
01/09/2004 00:00:00,28.07,1: Good data
01/10/2004 00:00:00,28.32,1: Good data
01/11/2004 00:00:00,29.02,1: Good data
01/12/2004 00:00:00,29.34,1: Good data
01/13/2004 00:00:00,28.54,1: Good data
01/14/2004 00:00:00,27.03,1: Good data
01/15/2004 00:00:00,25.87,1: Good data
01/16/2004 00:00:00,25.02,1: Good data
01/17/2004 00:00:00,24.41,1: Good data
01/18/2004 00:00:00,23.72,1: Good data
01/19/2004 00:00:00,22.9,1: Good data
01/20/2004 00:00:00,22.21,1: Good data
01/21/2004 00:00:00,21.66,1: Good data
01/22/2004 00:00:00,21.2,1: Good data
01/23/2004 00:00:00,20.74,1: Good data
01/24/2004 00:00:00,20.32,1: Good data
01/25/2004 00:00:00,19.87,1: Good data
01/26/2004 00:00:00,19.41,1: Good data
01/27/2004 00:00:00,19.23,1: Good data
01/28/2004 00:00:00,19.31,1: Good data
01/29/2004 00:00:00,20.78,1: Good data
01/30/2004 00:00:00,21.55,1: Good data
01/31/2004 00:00:00,21.08,1: Good data
02/01/2004 00:00:00,20.56,1: Good data
02/02/2004 00:00:00,20.37,1: Good data
02/03/2004 00:00:00,21.37,1: Good data
02/04/2004 00:00:00,26.48,1: Good data
02/05/2004 00:00:00,27.59,1: Good data
02/06/2004 00:00:00,26.51,1: Good data
02/07/2004 00:00:00,24.7,1: Good data
02/08/2004 00:00:00,23.68,1: Good data
02/09/2004 00:00:00,23.02,1: Good data
02/10/2004 00:00:00,22.26,1: Good data
02/11/2004 00:00:00,21.54,1: Good data
02/12/2004 00:00:00,20.95,1: Good data
02/13/2004 00:00:00,20.38,1: Good data
02/14/2004 00:00:00,19.91,1: Good data
02/15/2004 00:00:00,19.46,1: Good data
02/16/2004 00:00:00,19.17,1: Good data
02/17/2004 00:00:00,21.65,1: Good data
02/18/2004 00:00:00,28.45,1: Good data
02/19/2004 00:00:00,32.9,1: Good data
