#Station Number:A02100
#Station Name:Sacramento River at Sacramento (I Street)
#Station Type:Surface Water
#Parameter:Stage
#Output Interval (Unit of Measure):Daily Mean (FOOT)
#Output Date Range:Custom
#Start and End Date of Output Date Range:01/01/1998 - 12/31/2022
#Query Date and Time:11/15/2023 12:18:13
Date Time,Stage Daily Mean (FOOT),Quality Code
07/01/2003 00:00:00,6.05,1: Good data
07/02/2003 00:00:00,5.94,1: Good data
07/03/2003 00:00:00,5.92,1: Good data
07/04/2003 00:00:00,5.89,1: Good data
07/05/2003 00:00:00,5.81,1: Good data
07/06/2003 00:00:00,5.81,1: Good data
07/07/2003 00:00:00,5.9,1: Good data
07/08/2003 00:00:00,6.02,1: Good data
07/09/2003 00:00:00,6.16,1: Good data
07/10/2003 00:00:00,6.4,1: Good data
07/11/2003 00:00:00,6.56,1: Good data
07/12/2003 00:00:00,6.81,1: Good data
07/13/2003 00:00:00,7.01,1: Good data
07/14/2003 00:00:00,7.04,1: Good data
07/15/2003 00:00:00,7.14,1: Good data
07/16/2003 00:00:00,7.16,1: Good data
07/17/2003 00:00:00,6.94,1: Good data
07/18/2003 00:00:00,6.7,1: Good data
07/19/2003 00:00:00,6.63,1: Good data
07/20/2003 00:00:00,6.72,1: Good data
07/21/2003 00:00:00,6.82,1: Good data
07/22/2003 00:00:00,6.87,1: Good data
07/23/2003 00:00:00,7.14,1: Good data
07/24/2003 00:00:00,7.22,1: Good data
07/25/2003 00:00:00,7.38,1: Good data
07/26/2003 00:00:00,7.5,1: Good data
07/27/2003 00:00:00,7.55,1: Good data
07/28/2003 00:00:00,7.67,1: Good data
07/29/2003 00:00:00,7.85,1: Good data
07/30/2003 00:00:00,7.92,1: Good data
07/31/2003 00:00:00,7.79,1: Good data
08/01/2003 00:00:00,7.55,1: Good data
08/02/2003 00:00:00,7.48,1: Good data
08/03/2003 00:00:00,7.48,1: Good data
08/04/2003 00:00:00,7.65,1: Good data
08/05/2003 00:00:00,7.62,1: Good data
08/06/2003 00:00:00,7.64,1: Good data
08/07/2003 00:00:00,7.51,1: Good data
08/08/2003 00:00:00,7.13,1: Good data
08/09/2003 00:00:00,6.74,1: Good data
08/10/2003 00:00:00,6.39,1: Good data
08/11/2003 00:00:00,6.04,1: Good data
08/12/2003 00:00:00,5.67,1: Good data
08/13/2003 00:00:00,5.43,1: Good data
08/14/2003 00:00:00,5.37,1: Good data
08/15/2003 00:00:00,5.22,1: Good data
08/16/2003 00:00:00,5.02,1: Good data
08/17/2003 00:00:00,5.04,1: Good data
08/18/2003 00:00:00,5.16,1: Good data
08/19/2003 00:00:00,5.17,1: Good data
08/20/2003 00:00:00,5.22,1: Good data
08/21/2003 00:00:00,5.46,1: Good data
08/22/2003 00:00:00,5.79,1: Good data
08/23/2003 00:00:00,5.92,1: Good data
08/24/2003 00:00:00,5.87,1: Good data
08/25/2003 00:00:00,5.81,1: Good data
08/26/2003 00:00:00,5.86,1: Good data
08/27/2003 00:00:00,5.68,1: Good data
08/28/2003 00:00:00,5.62,1: Good data
08/29/2003 00:00:00,5.42,1: Good data
08/30/2003 00:00:00,5.26,1: Good data
08/31/2003 00:00:00,5.26,1: Good data
09/01/2003 00:00:00,5.21,1: Good data
09/02/2003 00:00:00,5.18,1: Good data
09/03/2003 00:00:00,5.37,1: Good data
09/04/2003 00:00:00,5.57,1: Good data
09/05/2003 00:00:00,5.6,1: Good data
09/06/2003 00:00:00,5.53,1: Good data
09/07/2003 00:00:00,5.4,1: Good data
09/08/2003 00:00:00,5.29,1: Good data
09/09/2003 00:00:00,5.26,1: Good data
09/10/2003 00:00:00,5.19,1: Good data
09/11/2003 00:00:00,5.16,1: Good data
09/12/2003 00:00:00,5.08,1: Good data
09/13/2003 00:00:00,4.96,1: Good data
09/14/2003 00:00:00,4.93,1: Good data
09/15/2003 00:00:00,5.07,1: Good data
09/16/2003 00:00:00,5.04,1: Good data
09/17/2003 00:00:00,4.94,1: Good data
09/18/2003 00:00:00,4.96,1: Good data
09/19/2003 00:00:00, ,151: Data Missing
09/20/2003 00:00:00,4.69,1: Good data
09/21/2003 00:00:00,4.61,1: Good data
09/22/2003 00:00:00,4.57,1: Good data
09/23/2003 00:00:00,4.62,1: Good data
09/24/2003 00:00:00,4.77,1: Good data
09/25/2003 00:00:00,4.52,1: Good data
09/26/2003 00:00:00,4.31,1: Good data
09/27/2003 00:00:00,4.27,1: Good data
09/28/2003 00:00:00,4.26,1: Good data
09/29/2003 00:00:00,4.26,1: Good data
09/30/2003 00:00:00,4.14,1: Good data
10/01/2003 00:00:00,4.3,1: Good data
10/02/2003 00:00:00,4.28,1: Good data
10/03/2003 00:00:00,4.2,1: Good data
10/04/2003 00:00:00,4.12,1: Good data
10/05/2003 00:00:00,3.99,1: Good data
10/06/2003 00:00:00,3.93,1: Good data
10/07/2003 00:00:00,3.98,1: Good data
10/08/2003 00:00:00,4.08,1: Good data
10/09/2003 00:00:00,4.05,1: Good data
10/10/2003 00:00:00,3.72,1: Good data
10/11/2003 00:00:00,3.61,1: Good data
10/12/2003 00:00:00,3.52,1: Good data
10/13/2003 00:00:00,3.47,1: Good data
10/14/2003 00:00:00,3.57,1: Good data
10/15/2003 00:00:00,3.71,1: Good data
10/16/2003 00:00:00,3.65,1: Good data
10/17/2003 00:00:00,3.46,1: Good data
10/18/2003 00:00:00,3.48,1: Good data
10/19/2003 00:00:00,3.56,1: Good data
10/20/2003 00:00:00,3.35,1: Good data
10/21/2003 00:00:00,3.38,1: Good data
10/22/2003 00:00:00,3.63,1: Good data
10/23/2003 00:00:00,3.58,1: Good data
10/24/2003 00:00:00,3.47,1: Good data
10/25/2003 00:00:00,3.39,1: Good data
10/26/2003 00:00:00,3.45,1: Good data
10/27/2003 00:00:00,3.59,1: Good data
10/28/2003 00:00:00,3.86,1: Good data
10/29/2003 00:00:00,4.15,1: Good data
10/30/2003 00:00:00,4.21,1: Good data
10/31/2003 00:00:00,3.91,1: Good data
11/01/2003 00:00:00,3.66,1: Good data
11/02/2003 00:00:00,3.71,1: Good data
11/03/2003 00:00:00,3.85,1: Good data
11/04/2003 00:00:00,3.66,1: Good data
11/05/2003 00:00:00,3.74,1: Good data
11/06/2003 00:00:00,3.64,1: Good data
11/07/2003 00:00:00,3.69,1: Good data
11/08/2003 00:00:00,3.93,1: Good data
11/09/2003 00:00:00,4.31,1: Good data
11/10/2003 00:00:00,4.33,1: Good data
11/11/2003 00:00:00,4.42,1: Good data
11/12/2003 00:00:00,4.56,1: Good data
11/13/2003 00:00:00,4.58,1: Good data
11/14/2003 00:00:00,4.38,1: Good data
11/15/2003 00:00:00,4.21,1: Good data
11/16/2003 00:00:00,4.03,1: Good data
11/17/2003 00:00:00, ,151: Data Missing
11/18/2003 00:00:00,3.68,1: Good data
11/19/2003 00:00:00,3.68,1: Good data
11/20/2003 00:00:00,3.84,1: Good data
11/21/2003 00:00:00,3.82,1: Good data
11/22/2003 00:00:00,3.6,1: Good data
11/23/2003 00:00:00,3.59,1: Good data
11/24/2003 00:00:00,3.8,1: Good data
11/25/2003 00:00:00,4,1: Good data
11/26/2003 00:00:00,3.99,1: Good data
11/27/2003 00:00:00,3.69,1: Good data
11/28/2003 00:00:00,3.59,1: Good data
11/29/2003 00:00:00,3.67,1: Good data
11/30/2003 00:00:00,3.75,1: Good data
12/01/2003 00:00:00,4,1: Good data
12/02/2003 00:00:00,4.31,1: Good data
12/03/2003 00:00:00,4.64,1: Good data
12/04/2003 00:00:00,5.03,1: Good data
12/05/2003 00:00:00,5.23,1: Good data
12/06/2003 00:00:00,5.28,1: Good data
12/07/2003 00:00:00,5.53,1: Good data
12/08/2003 00:00:00,6.15,1: Good data
12/09/2003 00:00:00,7.29,1: Good data
12/10/2003 00:00:00,7.29,1: Good data
12/11/2003 00:00:00,6.84,1: Good data
12/12/2003 00:00:00,7.38,1: Good data
12/13/2003 00:00:00,7.86,1: Good data
12/14/2003 00:00:00,8.05,1: Good data
12/15/2003 00:00:00,8.81,1: Good data
12/16/2003 00:00:00,10,1: Good data
12/17/2003 00:00:00,9.66,1: Good data
12/18/2003 00:00:00,8.79,1: Good data
12/19/2003 00:00:00,8.36,1: Good data
12/20/2003 00:00:00,8.17,1: Good data
12/21/2003 00:00:00,8.19,1: Good data
12/22/2003 00:00:00,8.63,1: Good data
12/23/2003 00:00:00,8.91,1: Good data
12/24/2003 00:00:00,9.15,1: Good data
12/25/2003 00:00:00,10.19,1: Good data
12/26/2003 00:00:00,11.73,1: Good data
12/27/2003 00:00:00,12.22,1: Good data
12/28/2003 00:00:00,12.68,1: Good data
12/29/2003 00:00:00,12.63,1: Good data
12/30/2003 00:00:00,12.69,1: Good data
12/31/2003 00:00:00,13.79,1: Good data
01/01/2004 00:00:00,15.67,1: Good data
01/02/2004 00:00:00,17.57,1: Good data
01/03/2004 00:00:00,18.07,1: Good data
01/04/2004 00:00:00,17.99,1: Good data
01/05/2004 00:00:00,17.33,1: Good data
01/06/2004 00:00:00,15.74,1: Good data
01/07/2004 00:00:00,14.13,1: Good data
01/08/2004 00:00:00,12.86,1: Good data
01/09/2004 00:00:00,12.4,1: Good data
01/10/2004 00:00:00,12.39,1: Good data
01/11/2004 00:00:00,12.74,1: Good data
01/12/2004 00:00:00,13.28,1: Good data
01/13/2004 00:00:00,12.96,1: Good data
01/14/2004 00:00:00,11.77,1: Good data
01/15/2004 00:00:00,10.76,1: Good data
01/16/2004 00:00:00,10.09,1: Good data
01/17/2004 00:00:00,9.5,1: Good data
01/18/2004 00:00:00,8.99,1: Good data
01/19/2004 00:00:00,8.51,1: Good data
01/20/2004 00:00:00,8.08,1: Good data
01/21/2004 00:00:00,7.67,1: Good data
01/22/2004 00:00:00,7.31,1: Good data
01/23/2004 00:00:00,7,1: Good data
01/24/2004 00:00:00,6.83,1: Good data
01/25/2004 00:00:00,6.54,1: Good data
01/26/2004 00:00:00,6.18,1: Good data
01/27/2004 00:00:00,6.1,1: Good data
01/28/2004 00:00:00,6.23,1: Good data
01/29/2004 00:00:00,6.81,1: Good data
01/30/2004 00:00:00,7.37,1: Good data
01/31/2004 00:00:00,7.26,1: Good data
02/01/2004 00:00:00,7.03,1: Good data
02/02/2004 00:00:00,7.2,1: Good data
02/03/2004 00:00:00, ,151: Data Missing
02/04/2004 00:00:00, ,255: No data exists
02/05/2004 00:00:00,11.19,1: Good data
02/06/2004 00:00:00,11.02,1: Good data
02/07/2004 00:00:00,10.03,1: Good data
02/08/2004 00:00:00,9.17,1: Good data
02/09/2004 00:00:00,8.57,1: Good data
02/10/2004 00:00:00,8.03,1: Good data
02/11/2004 00:00:00,7.52,1: Good data
02/12/2004 00:00:00,7.17,1: Good data
02/13/2004 00:00:00,6.9,1: Good data
02/14/2004 00:00:00,6.69,1: Good data
02/15/2004 00:00:00,6.49,1: Good data
02/16/2004 00:00:00,6.69,1: Good data
02/17/2004 00:00:00,7.55,1: Good data
02/18/2004 00:00:00,12.02,1: Good data
02/19/2004 00:00:00,16.59,1: Good data
02/20/2004 00:00:00,20.2,1: Good data
02/21/2004 00:00:00,21.23,1: Good data
02/22/2004 00:00:00,21.4,1: Good data
02/23/2004 00:00:00,21.25,1: Good data
02/24/2004 00:00:00,21.02,1: Good data
02/25/2004 00:00:00,21.16,1: Good data
02/26/2004 00:00:00,21.81,1: Good data
02/27/2004 00:00:00,21.78,1: Good data
02/28/2004 00:00:00,21.42,1: Good data
02/29/2004 00:00:00,21.13,1: Good data
03/01/2004 00:00:00,20.9,1: Good data
03/02/2004 00:00:00,20.95,1: Good data
03/03/2004 00:00:00, ,151: Data Missing
03/04/2004 00:00:00,20.54,1: Good data
03/05/2004 00:00:00,20.27,1: Good data
03/06/2004 00:00:00,19.95,1: Good data
03/07/2004 00:00:00,19.67,1: Good data
03/08/2004 00:00:00,19.35,1: Good data
03/09/2004 00:00:00,19.03,1: Good data
03/10/2004 00:00:00,18.56,1: Good data
03/11/2004 00:00:00,17.81,1: Good data
03/12/2004 00:00:00,16.88,1: Good data
03/13/2004 00:00:00,15.79,1: Good data
03/14/2004 00:00:00,14.47,1: Good data
03/15/2004 00:00:00,13.12,1: Good data
03/16/2004 00:00:00,12,1: Good data
03/17/2004 00:00:00,11.11,1: Good data
03/18/2004 00:00:00,10.3,1: Good data
03/19/2004 00:00:00,9.66,1: Good data
03/20/2004 00:00:00,9.28,1: Good data
03/21/2004 00:00:00,9.11,1: Good data
03/22/2004 00:00:00,8.9,1: Good data
03/23/2004 00:00:00,8.85,1: Good data
03/24/2004 00:00:00,9.42,1: Good data
03/25/2004 00:00:00,9.59,1: Good data
03/26/2004 00:00:00,9.57,1: Good data
03/27/2004 00:00:00,9.21,1: Good data
03/28/2004 00:00:00,8.4,1: Good data
03/29/2004 00:00:00,7.72,1: Good data
03/30/2004 00:00:00,7.43,1: Good data
03/31/2004 00:00:00,6.9,1: Good data
04/01/2004 00:00:00,6.37,1: Good data
04/02/2004 00:00:00,6.09,1: Good data
04/03/2004 00:00:00,6.15,1: Good data
04/04/2004 00:00:00,6.44,1: Good data
04/05/2004 00:00:00,7.07,1: Good data
04/06/2004 00:00:00,7.74,1: Good data
04/07/2004 00:00:00,9.26,1: Good data
04/08/2004 00:00:00,9.86,1: Good data
04/09/2004 00:00:00,10.31,1: Good data
04/10/2004 00:00:00,10.62,1: Good data
04/11/2004 00:00:00,10.55,1: Good data
04/12/2004 00:00:00,10.22,1: Good data
04/13/2004 00:00:00,9.71,1: Good data
04/14/2004 00:00:00,9.17,1: Good data
04/15/2004 00:00:00,8.83,1: Good data
04/16/2004 00:00:00,8.87,1: Good data
04/17/2004 00:00:00,8.84,1: Good data
04/18/2004 00:00:00,8.3,1: Good data
04/19/2004 00:00:00,7.13,1: Good data
04/20/2004 00:00:00,6.37,1: Good data
04/21/2004 00:00:00,5.71,1: Good data
04/22/2004 00:00:00,5.09,1: Good data
04/23/2004 00:00:00,4.62,1: Good data
04/24/2004 00:00:00,4.44,1: Good data
04/25/2004 00:00:00,4.13,1: Good data
04/26/2004 00:00:00,3.74,1: Good data
04/27/2004 00:00:00, ,151: Data Missing
04/28/2004 00:00:00,3.53,1: Good data
04/29/2004 00:00:00,3.41,1: Good data
04/30/2004 00:00:00,3.58,1: Good data
05/01/2004 00:00:00,3.55,1: Good data
05/02/2004 00:00:00,3.5,1: Good data
05/03/2004 00:00:00,3.61,1: Good data
05/04/2004 00:00:00,3.99,1: Good data
05/05/2004 00:00:00,4.32,1: Good data
05/06/2004 00:00:00,4.46,1: Good data
05/07/2004 00:00:00,4.46,1: Good data
05/08/2004 00:00:00,4.4,1: Good data
05/09/2004 00:00:00,4.33,1: Good data
05/10/2004 00:00:00,4.56,1: Good data
05/11/2004 00:00:00,4.31,1: Good data
05/12/2004 00:00:00,4.16,1: Good data
05/13/2004 00:00:00,4.12,1: Good data
05/14/2004 00:00:00,3.96,1: Good data
05/15/2004 00:00:00,3.9,1: Good data
05/16/2004 00:00:00,3.93,1: Good data
05/17/2004 00:00:00,4.24,1: Good data
05/18/2004 00:00:00,4.09,1: Good data
05/19/2004 00:00:00,4.07,1: Good data
05/20/2004 00:00:00,4.2,1: Good data
05/21/2004 00:00:00,4.23,1: Good data
05/22/2004 00:00:00,4.27,1: Good data
05/23/2004 00:00:00,4.18,1: Good data
05/24/2004 00:00:00,4.02,1: Good data
05/25/2004 00:00:00,4.09,1: Good data
05/26/2004 00:00:00,4.05,1: Good data
05/27/2004 00:00:00,3.9,1: Good data
05/28/2004 00:00:00,3.73,1: Good data
05/29/2004 00:00:00,3.67,1: Good data
05/30/2004 00:00:00,3.83,1: Good data
05/31/2004 00:00:00,4.11,1: Good data
06/01/2004 00:00:00,4.42,1: Good data
06/02/2004 00:00:00,4.59,1: Good data
06/03/2004 00:00:00,4.55,1: Good data
06/04/2004 00:00:00,4.17,1: Good data
06/05/2004 00:00:00,4.26,1: Good data
06/06/2004 00:00:00,4.29,1: Good data
06/07/2004 00:00:00,4.52,1: Good data
06/08/2004 00:00:00,4.74,1: Good data
06/09/2004 00:00:00,4.75,1: Good data
06/10/2004 00:00:00,4.84,1: Good data
06/11/2004 00:00:00,4.65,1: Good data
06/12/2004 00:00:00,4.63,1: Good data
06/13/2004 00:00:00,4.67,1: Good data
06/14/2004 00:00:00,4.7,1: Good data
06/15/2004 00:00:00,4.74,1: Good data
06/16/2004 00:00:00,5.02,1: Good data
06/17/2004 00:00:00,5.37,1: Good data
06/18/2004 00:00:00,5.2,1: Good data
06/19/2004 00:00:00,5.18,1: Good data
06/20/2004 00:00:00,5.11,1: Good data
06/21/2004 00:00:00,4.97,1: Good data
06/22/2004 00:00:00,4.81,1: Good data
06/23/2004 00:00:00,4.72,1: Good data
06/24/2004 00:00:00, ,151: Data Missing
06/25/2004 00:00:00, ,255: No data exists
06/26/2004 00:00:00,4.46,1: Good data
06/27/2004 00:00:00,4.49,1: Good data
06/28/2004 00:00:00,4.8,1: Good data
06/29/2004 00:00:00,5.38,1: Good data
06/30/2004 00:00:00,5.79,1: Good data
07/01/2004 00:00:00,5.91,1: Good data
07/02/2004 00:00:00,5.93,1: Good data
07/03/2004 00:00:00,6.01,1: Good data
07/04/2004 00:00:00,6.13,1: Good data
07/05/2004 00:00:00,6.18,1: Good data
07/06/2004 00:00:00,6.13,1: Good data
07/07/2004 00:00:00,6.2,1: Good data
07/08/2004 00:00:00,6.16,1: Good data
07/09/2004 00:00:00,6.15,1: Good data
07/10/2004 00:00:00,6.17,1: Good data
07/11/2004 00:00:00,6.25,1: Good data
07/12/2004 00:00:00,6.43,1: Good data
07/13/2004 00:00:00,6.58,1: Good data
07/14/2004 00:00:00,6.57,1: Good data
07/15/2004 00:00:00,6.52,1: Good data
07/16/2004 00:00:00,6.5,1: Good data
07/17/2004 00:00:00,6.59,1: Good data
07/18/2004 00:00:00,6.61,1: Good data
07/19/2004 00:00:00,6.62,1: Good data
07/20/2004 00:00:00,6.52,1: Good data
07/21/2004 00:00:00,6.29,1: Good data
07/22/2004 00:00:00,6.09,1: Good data
07/23/2004 00:00:00,6.02,1: Good data
07/24/2004 00:00:00,6.17,1: Good data
07/25/2004 00:00:00,6.11,1: Good data
07/26/2004 00:00:00,6.1,1: Good data
07/27/2004 00:00:00,6.3,1: Good data
07/28/2004 00:00:00,6.55,1: Good data
07/29/2004 00:00:00,6.57,1: Good data
07/30/2004 00:00:00,6.47,1: Good data
07/31/2004 00:00:00,6.39,1: Good data
08/01/2004 00:00:00,6.21,1: Good data
08/02/2004 00:00:00,6.12,1: Good data
08/03/2004 00:00:00,5.93,1: Good data
08/04/2004 00:00:00,5.85,1: Good data
08/05/2004 00:00:00,5.76,1: Good data
08/06/2004 00:00:00,5.63,1: Good data
08/07/2004 00:00:00,5.49,1: Good data
08/08/2004 00:00:00,5.52,1: Good data
08/09/2004 00:00:00,5.68,1: Good data
08/10/2004 00:00:00,5.61,1: Good data
08/11/2004 00:00:00,5.59,1: Good data
08/12/2004 00:00:00,5.76,1: Good data
08/13/2004 00:00:00,5.85,1: Good data
08/14/2004 00:00:00, ,151: Data Missing
08/15/2004 00:00:00,5.58,1: Good data
08/16/2004 00:00:00,5.41,1: Good data
08/17/2004 00:00:00,5.26,1: Good data
08/18/2004 00:00:00,5.3,1: Good data
08/19/2004 00:00:00,5.4,1: Good data
08/20/2004 00:00:00, ,151: Data Missing
08/21/2004 00:00:00,5.41,1: Good data
08/22/2004 00:00:00,5.51,1: Good data
08/23/2004 00:00:00,5.45,1: Good data
08/24/2004 00:00:00,5.64,1: Good data
08/25/2004 00:00:00,5.79,1: Good data
08/26/2004 00:00:00,5.68,1: Good data
08/27/2004 00:00:00,5.42,1: Good data
08/28/2004 00:00:00, ,151: Data Missing
08/29/2004 00:00:00,5.47,1: Good data
08/30/2004 00:00:00,5.44,1: Good data
08/31/2004 00:00:00, ,151: Data Missing
09/01/2004 00:00:00, ,151: Data Missing
09/02/2004 00:00:00, ,255: No data exists
09/03/2004 00:00:00, ,151: Data Missing
09/04/2004 00:00:00,4.85,1: Good data
09/05/2004 00:00:00,4.91,1: Good data
09/06/2004 00:00:00,4.88,1: Good data
09/07/2004 00:00:00, ,151: Data Missing
09/08/2004 00:00:00, ,151: Data Missing
09/09/2004 00:00:00,5.12,1: Good data
09/10/2004 00:00:00,5.09,1: Good data
09/11/2004 00:00:00,5.01,1: Good data
09/12/2004 00:00:00,5.13,1: Good data
09/13/2004 00:00:00,5.07,1: Good data
09/14/2004 00:00:00,4.77,1: Good data
09/15/2004 00:00:00,4.75,1: Good data
09/16/2004 00:00:00,4.76,1: Good data
09/17/2004 00:00:00,4.86,1: Good data
09/18/2004 00:00:00,4.92,1: Good data
09/19/2004 00:00:00,4.86,1: Good data
09/20/2004 00:00:00,4.51,1: Good data
09/21/2004 00:00:00,4.32,1: Good data
09/22/2004 00:00:00,4.37,1: Good data
09/23/2004 00:00:00,4.36,1: Good data
09/24/2004 00:00:00,4.29,1: Good data
09/25/2004 00:00:00,4.32,1: Good data
09/26/2004 00:00:00,4.23,1: Good data
09/27/2004 00:00:00,4.19,1: Good data
09/28/2004 00:00:00,4.2,1: Good data
09/29/2004 00:00:00,4.11,1: Good data
09/30/2004 00:00:00,4,1: Good data
10/01/2004 00:00:00,3.9,1: Good data
10/02/2004 00:00:00,3.77,1: Good data
10/03/2004 00:00:00,3.78,1: Good data
10/04/2004 00:00:00,3.81,1: Good data
10/05/2004 00:00:00,3.63,1: Good data
10/06/2004 00:00:00,3.41,1: Good data
10/07/2004 00:00:00,3.35,1: Good data
10/08/2004 00:00:00,3.36,1: Good data
10/09/2004 00:00:00,3.33,1: Good data
10/10/2004 00:00:00, ,151: Data Missing
10/11/2004 00:00:00,3.17,1: Good data
10/12/2004 00:00:00,3.27,1: Good data
10/13/2004 00:00:00,3.36,1: Good data
10/14/2004 00:00:00,3.41,1: Good data
10/15/2004 00:00:00,3.6,1: Good data
10/16/2004 00:00:00,4.03,1: Good data
10/17/2004 00:00:00,4.04,1: Good data
10/18/2004 00:00:00,4.08,1: Good data
10/19/2004 00:00:00, ,151: Data Missing
10/20/2004 00:00:00, ,255: No data exists
10/21/2004 00:00:00,4.48,1: Good data
10/22/2004 00:00:00,4.57,1: Good data
10/23/2004 00:00:00,4.38,1: Good data
10/24/2004 00:00:00,4.16,1: Good data
10/25/2004 00:00:00,4.08,1: Good data
10/26/2004 00:00:00,4.58,1: Good data
10/27/2004 00:00:00,4.62,1: Good data
10/28/2004 00:00:00,4.91,1: Good data
10/29/2004 00:00:00,5.29,1: Good data
10/30/2004 00:00:00,4.88,1: Good data
10/31/2004 00:00:00,4.49,1: Good data
11/01/2004 00:00:00,4.12,1: Good data
11/02/2004 00:00:00,3.88,1: Good data
11/03/2004 00:00:00,3.92,1: Good data
11/04/2004 00:00:00,3.77,1: Good data
11/05/2004 00:00:00,3.68,1: Good data
11/06/2004 00:00:00,3.83,1: Good data
11/07/2004 00:00:00,3.91,1: Good data
11/08/2004 00:00:00,3.86,1: Good data
11/09/2004 00:00:00,3.75,1: Good data
11/10/2004 00:00:00,3.81,1: Good data
11/11/2004 00:00:00,4.11,1: Good data
11/12/2004 00:00:00,4.26,1: Good data
11/13/2004 00:00:00,4.38,1: Good data
11/14/2004 00:00:00,4.32,1: Good data
11/15/2004 00:00:00,4.23,1: Good data
11/16/2004 00:00:00,4.14,1: Good data
11/17/2004 00:00:00,3.93,1: Good data
11/18/2004 00:00:00,3.67,1: Good data
11/19/2004 00:00:00,3.44,1: Good data
11/20/2004 00:00:00,3.32,1: Good data
11/21/2004 00:00:00,3.01,1: Good data
11/22/2004 00:00:00,3.27,1: Good data
11/23/2004 00:00:00,3.33,1: Good data
11/24/2004 00:00:00,3.3,1: Good data
11/25/2004 00:00:00,3.34,1: Good data
11/26/2004 00:00:00,3.38,1: Good data
11/27/2004 00:00:00,3.96,1: Good data
11/28/2004 00:00:00,3.97,1: Good data
11/29/2004 00:00:00,3.75,1: Good data
11/30/2004 00:00:00,3.68,1: Good data
12/01/2004 00:00:00,3.73,1: Good data
12/02/2004 00:00:00,3.59,1: Good data
12/03/2004 00:00:00,3.44,1: Good data
12/04/2004 00:00:00,3.47,1: Good data
12/05/2004 00:00:00,3.47,1: Good data
12/06/2004 00:00:00,3.57,1: Good data
12/07/2004 00:00:00,4.07,1: Good data
12/08/2004 00:00:00,4.67,1: Good data
12/09/2004 00:00:00,5.83,1: Good data
12/10/2004 00:00:00,7.96,1: Good data
12/11/2004 00:00:00,8.26,1: Good data
12/12/2004 00:00:00,7.27,1: Good data
12/13/2004 00:00:00,6.38,1: Good data
12/14/2004 00:00:00,5.62,1: Good data
12/15/2004 00:00:00,5.18,1: Good data
12/16/2004 00:00:00,4.86,1: Good data
12/17/2004 00:00:00,4.49,1: Good data
12/18/2004 00:00:00,4.29,1: Good data
12/19/2004 00:00:00,4.07,1: Good data
12/20/2004 00:00:00,4.08,1: Good data
12/21/2004 00:00:00,4.17,1: Good data
12/22/2004 00:00:00,4.05,1: Good data
12/23/2004 00:00:00,4.03,1: Good data
12/24/2004 00:00:00,4,1: Good data
12/25/2004 00:00:00,4.02,1: Good data
12/26/2004 00:00:00,4.32,1: Good data
12/27/2004 00:00:00,4.73,1: Good data
12/28/2004 00:00:00,5.34,1: Good data
12/29/2004 00:00:00,8.93,1: Good data
12/30/2004 00:00:00,11.31,1: Good data
12/31/2004 00:00:00,13.75,1: Good data
01/01/2005 00:00:00,15.86,1: Good data
01/02/2005 00:00:00,16.12,1: Good data
01/03/2005 00:00:00,15.38,1: Good data
01/04/2005 00:00:00,14.31,1: Good data
01/05/2005 00:00:00,13.11,2: Good quality edited data
01/06/2005 00:00:00,11.56,1: Good data
01/07/2005 00:00:00,10.55,1: Good data
01/08/2005 00:00:00,10.33,1: Good data
01/09/2005 00:00:00,11.07,1: Good data
01/10/2005 00:00:00,11.24,1: Good data
01/11/2005 00:00:00,11.15,1: Good data
01/12/2005 00:00:00,11.49,1: Good data
01/13/2005 00:00:00,11.92,1: Good data
01/14/2005 00:00:00,11.32,1: Good data
01/15/2005 00:00:00,10.19,1: Good data
01/16/2005 00:00:00,9.21,1: Good data
01/17/2005 00:00:00,8.44,1: Good data
01/18/2005 00:00:00,7.83,1: Good data
01/19/2005 00:00:00,7.39,1: Good data
01/20/2005 00:00:00,7.14,1: Good data
01/21/2005 00:00:00,6.99,1: Good data
01/22/2005 00:00:00,6.81,1: Good data
01/23/2005 00:00:00,6.67,1: Good data
01/24/2005 00:00:00,6.56,1: Good data
01/25/2005 00:00:00,6.38,1: Good data
01/26/2005 00:00:00,6.38,1: Good data
01/27/2005 00:00:00,6.37,1: Good data
01/28/2005 00:00:00,7.82,1: Good data
01/29/2005 00:00:00,9.42,1: Good data
01/30/2005 00:00:00,9.76,1: Good data
01/31/2005 00:00:00,9.36,1: Good data
02/01/2005 00:00:00,8.76,1: Good data
02/02/2005 00:00:00,8.32,1: Good data
02/03/2005 00:00:00,7.94,1: Good data
02/04/2005 00:00:00,7.69,1: Good data
02/05/2005 00:00:00,7.48,1: Good data
02/06/2005 00:00:00,7.25,1: Good data
02/07/2005 00:00:00,6.98,1: Good data
02/08/2005 00:00:00,6.69,1: Good data
02/09/2005 00:00:00,6.5,1: Good data
02/10/2005 00:00:00,7.3,1: Good data
02/11/2005 00:00:00,7.65,1: Good data
02/12/2005 00:00:00,7,1: Good data
02/13/2005 00:00:00,6.17,1: Good data
02/14/2005 00:00:00,5.69,1: Good data
02/15/2005 00:00:00,5.56,1: Good data
02/16/2005 00:00:00,6.05,1: Good data
02/17/2005 00:00:00,6.34,1: Good data
02/18/2005 00:00:00,6.46,1: Good data
02/19/2005 00:00:00,6.47,1: Good data
02/20/2005 00:00:00,6.72,1: Good data
